"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"26.02.2020 10:45 - 26.02.2020 11:00","12915","15454"
"26.02.2020 11:00 - 26.02.2020 11:15","12809","15461"
"26.02.2020 11:15 - 26.02.2020 11:30","12663","15466"
"26.02.2020 11:30 - 26.02.2020 11:45","12500","15554"
"26.02.2020 11:45 - 26.02.2020 12:00","12403","15609"
"26.02.2020 12:00 - 26.02.2020 12:15","12283","15431"
"26.02.2020 12:15 - 26.02.2020 12:30","12089","15157"
"26.02.2020 12:30 - 26.02.2020 12:45","11890","15147"
"26.02.2020 12:45 - 26.02.2020 13:00","11775","15146"
"26.02.2020 13:00 - 26.02.2020 13:15","11775","15181"
"26.02.2020 13:15 - 26.02.2020 13:30","11810","15232"
"26.02.2020 13:30 - 26.02.2020 13:45","11759","15268"
"26.02.2020 13:45 - 26.02.2020 14:00","11753","15268"
"26.02.2020 14:00 - 26.02.2020 14:15","11811","15148"
"26.02.2020 14:15 - 26.02.2020 14:30","11885","15124"
"26.02.2020 14:30 - 26.02.2020 14:45","11982","15088"
"26.02.2020 14:45 - 26.02.2020 15:00","12136","15062"
"26.02.2020 15:00 - 26.02.2020 15:15","12305","15065"
"26.02.2020 15:15 - 26.02.2020 15:30","12520","15161"
"26.02.2020 15:30 - 26.02.2020 15:45","12730","15236"
"26.02.2020 15:45 - 26.02.2020 16:00","12869","15356"
"26.02.2020 16:00 - 26.02.2020 16:15","13012","15458"
"26.02.2020 16:15 - 26.02.2020 16:30","13209","15527"
"26.02.2020 16:30 - 26.02.2020 16:45","13424","15681"
"26.02.2020 16:45 - 26.02.2020 17:00","13670","15827"
"26.02.2020 17:00 - 26.02.2020 17:15","13806","15910"
"26.02.2020 17:15 - 26.02.2020 17:30","13937","16218"
"26.02.2020 17:30 - 26.02.2020 17:45","14131","16317"
"26.02.2020 17:45 - 26.02.2020 18:00","14265","16373"
"26.02.2020 18:00 - 26.02.2020 18:15","14143","16149"
"26.02.2020 18:15 - 26.02.2020 18:30","13932","16191"
"26.02.2020 18:30 - 26.02.2020 18:45","13881","16293"
"26.02.2020 18:45 - 26.02.2020 19:00","13811","16258"
"26.02.2020 19:00 - 26.02.2020 19:15","13686","16133"
"26.02.2020 19:15 - 26.02.2020 19:30","13561","16021"
"26.02.2020 19:30 - 26.02.2020 19:45","13429","15880"
"26.02.2020 19:45 - 26.02.2020 20:00","13300","15811"
"26.02.2020 20:00 - 26.02.2020 20:15","13141","15539"
"26.02.2020 20:15 - 26.02.2020 20:30","12992","15297"
"26.02.2020 20:30 - 26.02.2020 20:45","12820","15132"
"26.02.2020 20:45 - 26.02.2020 21:00","12648","14953"
"26.02.2020 21:00 - 26.02.2020 21:15","12483","14764"
"26.02.2020 21:15 - 26.02.2020 21:30","12299","14486"
"26.02.2020 21:30 - 26.02.2020 21:45","12131","14251"
"26.02.2020 21:45 - 26.02.2020 22:00","11975","14025"
"26.02.2020 22:00 - 26.02.2020 22:15","11774","13717"
"26.02.2020 22:15 - 26.02.2020 22:30","11547","13548"
"26.02.2020 22:30 - 26.02.2020 22:45","11313","13299"
"26.02.2020 22:45 - 26.02.2020 23:00","11089","13096"
"26.02.2020 23:00 - 26.02.2020 23:15","10947","12908"
"26.02.2020 23:15 - 26.02.2020 23:30","10816","12702"
"26.02.2020 23:30 - 26.02.2020 23:45","10636","12519"
"26.02.2020 23:45 - 27.02.2020 00:00","10443","12347"
"27.02.2020 00:00 - 27.02.2020 00:15","10333","12208"
"27.02.2020 00:15 - 27.02.2020 00:30","10286","12068"
"27.02.2020 00:30 - 27.02.2020 00:45","10195","11972"
"27.02.2020 00:45 - 27.02.2020 01:00","10086","11858"
"27.02.2020 01:00 - 27.02.2020 01:15","9973","11788"
"27.02.2020 01:15 - 27.02.2020 01:30","9898","11731"
"27.02.2020 01:30 - 27.02.2020 01:45","9821","11621"
"27.02.2020 01:45 - 27.02.2020 02:00","9741","11552"
"27.02.2020 02:00 - 27.02.2020 02:15","9683","11500"
"27.02.2020 02:15 - 27.02.2020 02:30","9639","11377"
"27.02.2020 02:30 - 27.02.2020 02:45","9588","11358"
"27.02.2020 02:45 - 27.02.2020 03:00","9562","11336"
"27.02.2020 03:00 - 27.02.2020 03:15","9546","11353"
"27.02.2020 03:15 - 27.02.2020 03:30","9551","11323"
"27.02.2020 03:30 - 27.02.2020 03:45","9536","11291"
"27.02.2020 03:45 - 27.02.2020 04:00","9523","11293"
"27.02.2020 04:00 - 27.02.2020 04:15","9507","11352"
"27.02.2020 04:15 - 27.02.2020 04:30","9503","11379"
"27.02.2020 04:30 - 27.02.2020 04:45","9521","11409"
"27.02.2020 04:45 - 27.02.2020 05:00","9558","11445"
"27.02.2020 05:00 - 27.02.2020 05:15","9636","11609"
"27.02.2020 05:15 - 27.02.2020 05:30","9733","11718"
"27.02.2020 05:30 - 27.02.2020 05:45","9895","11877"
"27.02.2020 05:45 - 27.02.2020 06:00","10094","12123"
"27.02.2020 06:00 - 27.02.2020 06:15","10420","12576"
"27.02.2020 06:15 - 27.02.2020 06:30","10810","13039"
"27.02.2020 06:30 - 27.02.2020 06:45","11202","13402"
"27.02.2020 06:45 - 27.02.2020 07:00","11545","13824"
"27.02.2020 07:00 - 27.02.2020 07:15","12010","14395"
"27.02.2020 07:15 - 27.02.2020 07:30","12514","14720"
"27.02.2020 07:30 - 27.02.2020 07:45","12948","15062"
"27.02.2020 07:45 - 27.02.2020 08:00","13265","15374"
"27.02.2020 08:00 - 27.02.2020 08:15","13473","15718"
"27.02.2020 08:15 - 27.02.2020 08:30","13659","15894"
"27.02.2020 08:30 - 27.02.2020 08:45","13812","16035"
"27.02.2020 08:45 - 27.02.2020 09:00","13948","16184"
"27.02.2020 09:00 - 27.02.2020 09:15","14033","16284"
"27.02.2020 09:15 - 27.02.2020 09:30","14078","16311"
"27.02.2020 09:30 - 27.02.2020 09:45","14057","16325"
"27.02.2020 09:45 - 27.02.2020 10:00","14030","16358"
"27.02.2020 10:00 - 27.02.2020 10:15","13997","16343"
"27.02.2020 10:15 - 27.02.2020 10:30","13927","16291"
"27.02.2020 10:30 - 27.02.2020 10:45","13809","16383"
"27.02.2020 10:45 - 27.02.2020 11:00","13723","16462"
"27.02.2020 11:00 - 27.02.2020 11:15","13705","16469"
"27.02.2020 11:15 - 27.02.2020 11:30","13583","16482"
"27.02.2020 11:30 - 27.02.2020 11:45","13475","16501"
"27.02.2020 11:45 - 27.02.2020 12:00","13377","16544"
"27.02.2020 12:00 - 27.02.2020 12:15","13275","16542"
"27.02.2020 12:15 - 27.02.2020 12:30","13108","16375"
"27.02.2020 12:30 - 27.02.2020 12:45","12933","16286"
"27.02.2020 12:45 - 27.02.2020 13:00","12845","16346"
"27.02.2020 13:00 - 27.02.2020 13:15","12852","16430"
"27.02.2020 13:15 - 27.02.2020 13:30","12918","16496"
"27.02.2020 13:30 - 27.02.2020 13:45","12893","16471"
"27.02.2020 13:45 - 27.02.2020 14:00","12932","16388"
"27.02.2020 14:00 - 27.02.2020 14:15","12987","16481"
"27.02.2020 14:15 - 27.02.2020 14:30","13039","16500"
"27.02.2020 14:30 - 27.02.2020 14:45","13060","16510"
"27.02.2020 14:45 - 27.02.2020 15:00","13130","16483"
"27.02.2020 15:00 - 27.02.2020 15:15","13176","16486"
"27.02.2020 15:15 - 27.02.2020 15:30","13281","16410"
"27.02.2020 15:30 - 27.02.2020 15:45","13436","16483"
"27.02.2020 15:45 - 27.02.2020 16:00","13544","16509"
"27.02.2020 16:00 - 27.02.2020 16:15","13599","16466"
"27.02.2020 16:15 - 27.02.2020 16:30","13685","16489"
"27.02.2020 16:30 - 27.02.2020 16:45","13763","16451"
"27.02.2020 16:45 - 27.02.2020 17:00","13911","16551"
"27.02.2020 17:00 - 27.02.2020 17:15","13993","16525"
"27.02.2020 17:15 - 27.02.2020 17:30","14033","16605"
"27.02.2020 17:30 - 27.02.2020 17:45","14166","16648"
"27.02.2020 17:45 - 27.02.2020 18:00","14308","16726"
"27.02.2020 18:00 - 27.02.2020 18:15","14159","16410"
"27.02.2020 18:15 - 27.02.2020 18:30","13947","16425"
"27.02.2020 18:30 - 27.02.2020 18:45","13847","16540"
"27.02.2020 18:45 - 27.02.2020 19:00","13777","16520"
"27.02.2020 19:00 - 27.02.2020 19:15","13657","16366"
"27.02.2020 19:15 - 27.02.2020 19:30","13543","16219"
"27.02.2020 19:30 - 27.02.2020 19:45","13451","16083"
"27.02.2020 19:45 - 27.02.2020 20:00","13378","16009"
"27.02.2020 20:00 - 27.02.2020 20:15","13240","15733"
"27.02.2020 20:15 - 27.02.2020 20:30","13040","15541"
"27.02.2020 20:30 - 27.02.2020 20:45","12826","15397"
"27.02.2020 20:45 - 27.02.2020 21:00","12653","15204"
"27.02.2020 21:00 - 27.02.2020 21:15","12479","14912"
"27.02.2020 21:15 - 27.02.2020 21:30","12240","14610"
"27.02.2020 21:30 - 27.02.2020 21:45","12029","14352"
"27.02.2020 21:45 - 27.02.2020 22:00","11818","14192"
"27.02.2020 22:00 - 27.02.2020 22:15","11601","13938"
"27.02.2020 22:15 - 27.02.2020 22:30","11403","13688"
"27.02.2020 22:30 - 27.02.2020 22:45","11215","13482"
"27.02.2020 22:45 - 27.02.2020 23:00","11028","13286"
"27.02.2020 23:00 - 27.02.2020 23:15","10893","13121"
"27.02.2020 23:15 - 27.02.2020 23:30","10751","12962"
"27.02.2020 23:30 - 27.02.2020 23:45","10550","12771"
"27.02.2020 23:45 - 28.02.2020 00:00","10342","12532"
"28.02.2020 00:00 - 28.02.2020 00:15","10211","12320"
"28.02.2020 00:15 - 28.02.2020 00:30","10163","12234"
"28.02.2020 00:30 - 28.02.2020 00:45","10058","12053"
"28.02.2020 00:45 - 28.02.2020 01:00","9931","11923"
"28.02.2020 01:00 - 28.02.2020 01:15","9838","11873"
"28.02.2020 01:15 - 28.02.2020 01:30","9787","11761"
"28.02.2020 01:30 - 28.02.2020 01:45","9715","11654"
"28.02.2020 01:45 - 28.02.2020 02:00","9649","11631"
"28.02.2020 02:00 - 28.02.2020 02:15","9599","11551"
"28.02.2020 02:15 - 28.02.2020 02:30","9549","11551"
"28.02.2020 02:30 - 28.02.2020 02:45","9385","11485"
"28.02.2020 02:45 - 28.02.2020 03:00","9254","11468"
"28.02.2020 03:00 - 28.02.2020 03:15","9493","11409"
"28.02.2020 03:15 - 28.02.2020 03:30","9498","11406"
"28.02.2020 03:30 - 28.02.2020 03:45","9475","11423"
"28.02.2020 03:45 - 28.02.2020 04:00","9477","11381"
"28.02.2020 04:00 - 28.02.2020 04:15","9493","11455"
"28.02.2020 04:15 - 28.02.2020 04:30","9535","11504"
"28.02.2020 04:30 - 28.02.2020 04:45","9568","11490"
"28.02.2020 04:45 - 28.02.2020 05:00","9599","11602"
"28.02.2020 05:00 - 28.02.2020 05:15","9699","11713"
"28.02.2020 05:15 - 28.02.2020 05:30","9846","11824"
"28.02.2020 05:30 - 28.02.2020 05:45","10009","12016"
"28.02.2020 05:45 - 28.02.2020 06:00","10219","12219"
"28.02.2020 06:00 - 28.02.2020 06:15","10563","12636"
"28.02.2020 06:15 - 28.02.2020 06:30","10987","12997"
"28.02.2020 06:30 - 28.02.2020 06:45","11374","13326"
"28.02.2020 06:45 - 28.02.2020 07:00","11723","13725"
"28.02.2020 07:00 - 28.02.2020 07:15","12137","14199"
"28.02.2020 07:15 - 28.02.2020 07:30","12685","14451"
"28.02.2020 07:30 - 28.02.2020 07:45","13163","14718"
"28.02.2020 07:45 - 28.02.2020 08:00","13521","14905"
"28.02.2020 08:00 - 28.02.2020 08:15","13741","15133"
"28.02.2020 08:15 - 28.02.2020 08:30","13924","15199"
"28.02.2020 08:30 - 28.02.2020 08:45","14069","15296"
"28.02.2020 08:45 - 28.02.2020 09:00","14161","15337"
"28.02.2020 09:00 - 28.02.2020 09:15","14163","15405"
"28.02.2020 09:15 - 28.02.2020 09:30","14077","15350"
"28.02.2020 09:30 - 28.02.2020 09:45","13978","15382"
"28.02.2020 09:45 - 28.02.2020 10:00","13869","15437"
"28.02.2020 10:00 - 28.02.2020 10:15","13744","15356"
"28.02.2020 10:15 - 28.02.2020 10:30","13586","15162"
"28.02.2020 10:30 - 28.02.2020 10:45","13403","15113"
"28.02.2020 10:45 - 28.02.2020 11:00","13252","15010"
"28.02.2020 11:00 - 28.02.2020 11:15","13085","14991"
"28.02.2020 11:15 - 28.02.2020 11:30","12929","14886"
"28.02.2020 11:30 - 28.02.2020 11:45","12755","14888"
"28.02.2020 11:45 - 28.02.2020 12:00","12668","14910"
"28.02.2020 12:00 - 28.02.2020 12:15","12600","14989"
"28.02.2020 12:15 - 28.02.2020 12:30","12536","14928"
"28.02.2020 12:30 - 28.02.2020 12:45","12428","14838"
"28.02.2020 12:45 - 28.02.2020 13:00","12364","14810"
"28.02.2020 13:00 - 28.02.2020 13:15","12412","14869"
"28.02.2020 13:15 - 28.02.2020 13:30","12449","14987"
"28.02.2020 13:30 - 28.02.2020 13:45","12443","15118"
"28.02.2020 13:45 - 28.02.2020 14:00","12452","15130"
"28.02.2020 14:00 - 28.02.2020 14:15","12416","15193"
"28.02.2020 14:15 - 28.02.2020 14:30","12369","15207"
"28.02.2020 14:30 - 28.02.2020 14:45","12353","15329"
"28.02.2020 14:45 - 28.02.2020 15:00","12381","15467"
"28.02.2020 15:00 - 28.02.2020 15:15","12383","15506"
"28.02.2020 15:15 - 28.02.2020 15:30","12488","15602"
"28.02.2020 15:30 - 28.02.2020 15:45","12604","15697"
"28.02.2020 15:45 - 28.02.2020 16:00","12719","15778"
"28.02.2020 16:00 - 28.02.2020 16:15","12819","15824"
"28.02.2020 16:15 - 28.02.2020 16:30","13025","15913"
"28.02.2020 16:30 - 28.02.2020 16:45","13160","16066"
"28.02.2020 16:45 - 28.02.2020 17:00","13317","16245"
"28.02.2020 17:00 - 28.02.2020 17:15","13400","16263"
"28.02.2020 17:15 - 28.02.2020 17:30","13490","16442"
"28.02.2020 17:30 - 28.02.2020 17:45","13612","16545"
"28.02.2020 17:45 - 28.02.2020 18:00","13713","16574"
"28.02.2020 18:00 - 28.02.2020 18:15","13593","16344"
"28.02.2020 18:15 - 28.02.2020 18:30","13366","16307"
"28.02.2020 18:30 - 28.02.2020 18:45","13249","16296"
"28.02.2020 18:45 - 28.02.2020 19:00","13145","16234"
"28.02.2020 19:00 - 28.02.2020 19:15","13017","16044"
"28.02.2020 19:15 - 28.02.2020 19:30","12868","15899"
"28.02.2020 19:30 - 28.02.2020 19:45","12713","15780"
"28.02.2020 19:45 - 28.02.2020 20:00","12597","15731"
"28.02.2020 20:00 - 28.02.2020 20:15","12439","15456"
"28.02.2020 20:15 - 28.02.2020 20:30","12297","15253"
"28.02.2020 20:30 - 28.02.2020 20:45","12118","15102"
"28.02.2020 20:45 - 28.02.2020 21:00","11939","14848"
"28.02.2020 21:00 - 28.02.2020 21:15","11698","14517"
"28.02.2020 21:15 - 28.02.2020 21:30","11473","14321"
"28.02.2020 21:30 - 28.02.2020 21:45","11270","14116"
"28.02.2020 21:45 - 28.02.2020 22:00","11147","13879"
"28.02.2020 22:00 - 28.02.2020 22:15","10962","13612"
"28.02.2020 22:15 - 28.02.2020 22:30","10736","13425"
"28.02.2020 22:30 - 28.02.2020 22:45","10529","13196"
"28.02.2020 22:45 - 28.02.2020 23:00","10365","13022"
"28.02.2020 23:00 - 28.02.2020 23:15","10256","12910"
"28.02.2020 23:15 - 28.02.2020 23:30","10138","12763"
"28.02.2020 23:30 - 28.02.2020 23:45","9977","12591"
"28.02.2020 23:45 - 29.02.2020 00:00","9817","12422"
"29.02.2020 00:00 - 29.02.2020 00:15","9243","12215"
"29.02.2020 00:15 - 29.02.2020 00:30","9261","12065"
"29.02.2020 00:30 - 29.02.2020 00:45","9196","11861"
"29.02.2020 00:45 - 29.02.2020 01:00","9077","11732"
"29.02.2020 01:00 - 29.02.2020 01:15","8985","11591"
"29.02.2020 01:15 - 29.02.2020 01:30","8940","11480"
"29.02.2020 01:30 - 29.02.2020 01:45","8869","11403"
"29.02.2020 01:45 - 29.02.2020 02:00","8766","11253"
"29.02.2020 02:00 - 29.02.2020 02:15","8690","11222"
"29.02.2020 02:15 - 29.02.2020 02:30","8631","11138"
"29.02.2020 02:30 - 29.02.2020 02:45","8585","11112"
"29.02.2020 02:45 - 29.02.2020 03:00","8547","11041"
"29.02.2020 03:00 - 29.02.2020 03:15","8511","11016"
"29.02.2020 03:15 - 29.02.2020 03:30","8506","10956"
"29.02.2020 03:30 - 29.02.2020 03:45","8455","10936"
"29.02.2020 03:45 - 29.02.2020 04:00","8416","10902"
"29.02.2020 04:00 - 29.02.2020 04:15","8422","10952"
"29.02.2020 04:15 - 29.02.2020 04:30","8445","10960"
"29.02.2020 04:30 - 29.02.2020 04:45","8446","10986"
"29.02.2020 04:45 - 29.02.2020 05:00","8449","10953"
"29.02.2020 05:00 - 29.02.2020 05:15","8453","10995"
"29.02.2020 05:15 - 29.02.2020 05:30","8469","11008"
"29.02.2020 05:30 - 29.02.2020 05:45","8491","11057"
"29.02.2020 05:45 - 29.02.2020 06:00","8555","11120"
"29.02.2020 06:00 - 29.02.2020 06:15","8656","11315"
"29.02.2020 06:15 - 29.02.2020 06:30","8817","11443"
"29.02.2020 06:30 - 29.02.2020 06:45","8956","11592"
"29.02.2020 06:45 - 29.02.2020 07:00","9078","11780"
"29.02.2020 07:00 - 29.02.2020 07:15","9224","11979"
"29.02.2020 07:15 - 29.02.2020 07:30","9402","12098"
"29.02.2020 07:30 - 29.02.2020 07:45","9550","12220"
"29.02.2020 07:45 - 29.02.2020 08:00","9687","12334"
"29.02.2020 08:00 - 29.02.2020 08:15","9846","12506"
"29.02.2020 08:15 - 29.02.2020 08:30","10027","12632"
"29.02.2020 08:30 - 29.02.2020 08:45","10212","12750"
"29.02.2020 08:45 - 29.02.2020 09:00","10390","12906"
"29.02.2020 09:00 - 29.02.2020 09:15","10540","12971"
"29.02.2020 09:15 - 29.02.2020 09:30","10648","13046"
"29.02.2020 09:30 - 29.02.2020 09:45","10730","13051"
"29.02.2020 09:45 - 29.02.2020 10:00","10793","12896"
"29.02.2020 10:00 - 29.02.2020 10:15","10801","12747"
"29.02.2020 10:15 - 29.02.2020 10:30","10735","12569"
"29.02.2020 10:30 - 29.02.2020 10:45","10668","12484"
"29.02.2020 10:45 - 29.02.2020 11:00","10673","12410"
"29.02.2020 11:00 - 29.02.2020 11:15","10619","12399"
"29.02.2020 11:15 - 29.02.2020 11:30","10515","12486"
"29.02.2020 11:30 - 29.02.2020 11:45","10411","12620"
"29.02.2020 11:45 - 29.02.2020 12:00","10385","12838"
"29.02.2020 12:00 - 29.02.2020 12:15","10385","13022"
"29.02.2020 12:15 - 29.02.2020 12:30","10356","13218"
"29.02.2020 12:30 - 29.02.2020 12:45","10305","13218"
"29.02.2020 12:45 - 29.02.2020 13:00","10236","13388"
"29.02.2020 13:00 - 29.02.2020 13:15","10213","13463"
"29.02.2020 13:15 - 29.02.2020 13:30","10186","13621"
"29.02.2020 13:30 - 29.02.2020 13:45","10189","13683"
"29.02.2020 13:45 - 29.02.2020 14:00","10223","13760"
"29.02.2020 14:00 - 29.02.2020 14:15","10249","13709"
"29.02.2020 14:15 - 29.02.2020 14:30","10274","13717"
"29.02.2020 14:30 - 29.02.2020 14:45","10323","13683"
"29.02.2020 14:45 - 29.02.2020 15:00","10343","13656"
"29.02.2020 15:00 - 29.02.2020 15:15","10341","13418"
"29.02.2020 15:15 - 29.02.2020 15:30","10370","13218"
"29.02.2020 15:30 - 29.02.2020 15:45","10421","13122"
"29.02.2020 15:45 - 29.02.2020 16:00","10492","13174"
"29.02.2020 16:00 - 29.02.2020 16:15","10557","13232"
"29.02.2020 16:15 - 29.02.2020 16:30","10606","13169"
"29.02.2020 16:30 - 29.02.2020 16:45","10705","13233"
"29.02.2020 16:45 - 29.02.2020 17:00","10808","13410"
"29.02.2020 17:00 - 29.02.2020 17:15","10842","13560"
"29.02.2020 17:15 - 29.02.2020 17:30","10770","13701"
"29.02.2020 17:30 - 29.02.2020 17:45","10923","13925"
"29.02.2020 17:45 - 29.02.2020 18:00","11028","14136"
"29.02.2020 18:00 - 29.02.2020 18:15","10988","14053"
"29.02.2020 18:15 - 29.02.2020 18:30","10801","14201"
"29.02.2020 18:30 - 29.02.2020 18:45","10745","14453"
"29.02.2020 18:45 - 29.02.2020 19:00","10680","14482"
"29.02.2020 19:00 - 29.02.2020 19:15","10582","14423"
"29.02.2020 19:15 - 29.02.2020 19:30","10477","14304"
"29.02.2020 19:30 - 29.02.2020 19:45","10405","14201"
"29.02.2020 19:45 - 29.02.2020 20:00","10344","14081"
"29.02.2020 20:00 - 29.02.2020 20:15","10289","13925"
"29.02.2020 20:15 - 29.02.2020 20:30","10206","13795"
"29.02.2020 20:30 - 29.02.2020 20:45","10079","13612"
"29.02.2020 20:45 - 29.02.2020 21:00","9955","13424"
"29.02.2020 21:00 - 29.02.2020 21:15","9821","13173"
"29.02.2020 21:15 - 29.02.2020 21:30","9723","13039"
"29.02.2020 21:30 - 29.02.2020 21:45","9603","12916"
"29.02.2020 21:45 - 29.02.2020 22:00","9465","12807"
"29.02.2020 22:00 - 29.02.2020 22:15","9364","12631"
"29.02.2020 22:15 - 29.02.2020 22:30","9258","12503"
"29.02.2020 22:30 - 29.02.2020 22:45","9167","12372"
"29.02.2020 22:45 - 29.02.2020 23:00","9049","12207"
"29.02.2020 23:00 - 29.02.2020 23:15","8923","12036"
"29.02.2020 23:15 - 29.02.2020 23:30","8831","11890"
"29.02.2020 23:30 - 29.02.2020 23:45","8709","11733"
"29.02.2020 23:45 - 01.03.2020 00:00","8553","11579"
"01.03.2020 00:00 - 01.03.2020 00:15","8486","11489"
"01.03.2020 00:15 - 01.03.2020 00:30","8575","11403"
"01.03.2020 00:30 - 01.03.2020 00:45","8575","11286"
"01.03.2020 00:45 - 01.03.2020 01:00","8489","11170"
"01.03.2020 01:00 - 01.03.2020 01:15","8392","11123"
"01.03.2020 01:15 - 01.03.2020 01:30","8318","11041"
"01.03.2020 01:30 - 01.03.2020 01:45","8261","10919"
"01.03.2020 01:45 - 01.03.2020 02:00","8194","10846"
"01.03.2020 02:00 - 01.03.2020 02:15","8122","10826"
"01.03.2020 02:15 - 01.03.2020 02:30","8050","10784"
"01.03.2020 02:30 - 01.03.2020 02:45","7995","10712"
"01.03.2020 02:45 - 01.03.2020 03:00","7979","10691"
"01.03.2020 03:00 - 01.03.2020 03:15","7939","10629"
"01.03.2020 03:15 - 01.03.2020 03:30","7910","10600"
"01.03.2020 03:30 - 01.03.2020 03:45","7876","10570"
"01.03.2020 03:45 - 01.03.2020 04:00","7863","10509"
"01.03.2020 04:00 - 01.03.2020 04:15","7847","10498"
"01.03.2020 04:15 - 01.03.2020 04:30","7840","10492"
"01.03.2020 04:30 - 01.03.2020 04:45","7814","10487"
"01.03.2020 04:45 - 01.03.2020 05:00","7810","10499"
"01.03.2020 05:00 - 01.03.2020 05:15","7844","10528"
"01.03.2020 05:15 - 01.03.2020 05:30","7881","10555"
"01.03.2020 05:30 - 01.03.2020 05:45","7904","10572"
"01.03.2020 05:45 - 01.03.2020 06:00","7953","10638"
"01.03.2020 06:00 - 01.03.2020 06:15","8017","10760"
"01.03.2020 06:15 - 01.03.2020 06:30","8106","10839"
"01.03.2020 06:30 - 01.03.2020 06:45","8174","10920"
"01.03.2020 06:45 - 01.03.2020 07:00","8229","11001"
"01.03.2020 07:00 - 01.03.2020 07:15","8311","11166"
"01.03.2020 07:15 - 01.03.2020 07:30","8453","11128"
"01.03.2020 07:30 - 01.03.2020 07:45","8558","11253"
"01.03.2020 07:45 - 01.03.2020 08:00","8638","11331"
"01.03.2020 08:00 - 01.03.2020 08:15","8747","11452"
"01.03.2020 08:15 - 01.03.2020 08:30","8909","11531"
"01.03.2020 08:30 - 01.03.2020 08:45","9071","11701"
"01.03.2020 08:45 - 01.03.2020 09:00","9222","11797"
"01.03.2020 09:00 - 01.03.2020 09:15","9354","11867"
"01.03.2020 09:15 - 01.03.2020 09:30","9444","11933"
"01.03.2020 09:30 - 01.03.2020 09:45","9553","11966"
"01.03.2020 09:45 - 01.03.2020 10:00","9643","11926"
"01.03.2020 10:00 - 01.03.2020 10:15","9737","11795"
"01.03.2020 10:15 - 01.03.2020 10:30","9803","11700"
"01.03.2020 10:30 - 01.03.2020 10:45","9831","11692"
"01.03.2020 10:45 - 01.03.2020 11:00","9830","11664"
"01.03.2020 11:00 - 01.03.2020 11:15","9867","11603"
"01.03.2020 11:15 - 01.03.2020 11:30","9896","11602"
"01.03.2020 11:30 - 01.03.2020 11:45","9913","11434"
"01.03.2020 11:45 - 01.03.2020 12:00","10019","11563"
"01.03.2020 12:00 - 01.03.2020 12:15","10074","11546"
"01.03.2020 12:15 - 01.03.2020 12:30","10094","11567"
"01.03.2020 12:30 - 01.03.2020 12:45","10081","11498"
"01.03.2020 12:45 - 01.03.2020 13:00","10043","11358"
"01.03.2020 13:00 - 01.03.2020 13:15","10024","11386"
"01.03.2020 13:15 - 01.03.2020 13:30","10029","11384"
"01.03.2020 13:30 - 01.03.2020 13:45","10033","11450"
"01.03.2020 13:45 - 01.03.2020 14:00","10031","11587"
"01.03.2020 14:00 - 01.03.2020 14:15","10030","11723"
"01.03.2020 14:15 - 01.03.2020 14:30","10034","11816"
"01.03.2020 14:30 - 01.03.2020 14:45","10071","11949"
"01.03.2020 14:45 - 01.03.2020 15:00","10111","12025"
"01.03.2020 15:00 - 01.03.2020 15:15","10103","12036"
"01.03.2020 15:15 - 01.03.2020 15:30","10131","12195"
"01.03.2020 15:30 - 01.03.2020 15:45","10180","12216"
"01.03.2020 15:45 - 01.03.2020 16:00","10196","12312"
